review_priority,priority_score,review_reason,related_exam_count,mapping_id,subject,grade_band,domain_code_2015,domain_code_2022,change_type,similarity,code_2015,text_2015,source_2015,page_2015,code_2022,text_2022,source_2022,page_2022,review_required
low,12,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-6사04-03,사회,5-6,,04,new_or_unmatched,0.0,,,,,6사04-03,[6사04-03] 다양한 역사 자료를 활용하여 고려 시대 사회 모습과 사람들의 생활을 추론한다.(가) 성취기준 해설 •,[별책7] 사회과 교육과정.pdf,37,True
low,12,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-6사06-01,사회,5-6,,06,new_or_unmatched,0.0,,,,,6사06-01,[6사06-01] 일제의 식민 통치와 이에 대한 저항이 사회와 생활에 미친 영향을 이해한다.,[별책7] 사회과 교육과정.pdf,39,True
low,12,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-NEW-6사09-01,사회,5-6,,09,new_or_unmatched,0.0,,,,,6사09-01,"[6사09-01] 세계를 표현하는 다양한 공간 자료의 특징을 이해하고, 지구본과 세계지도에서 위치를 표현하는 방법을 익힌다.",[별책7] 사회과 교육과정.pdf,41,True
low,12,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 토의; 자동 추정 대응,0,MAP-NEW-6사09-02,사회,5-6,,09,new_or_unmatched,0.0,,,,,6사09-02,"[6사09-02] 세계 주요 대륙과 대양을 파악하고, 우리나라 및 세계 여러 국가의 위치와 영토의 특징을 이해한다.(가) 성취기준 해설 •",[별책7] 사회과 교육과정.pdf,41,True
low,12,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 지역; 자동 추정 대응,0,MAP-NEW-6사10-01,사회,5-6,,10,new_or_unmatched,0.0,,,,,6사10-01,"[6사10-01] 세계의 여러 지역의 지형 경관을 살펴보고, 이를 통해 다양한 삶의 모습을 이해한다.",[별책7] 사회과 교육과정.pdf,42,True
low,12,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-6사11-02,사회,5-6,,11,new_or_unmatched,0.0,,,,,6사11-02,"[6사11-02] 경제성장이 우리 생활에 미치는 영향을 파악하고, 빠른 경제성장으로 발생한 문제의 해결 방안을 탐색한다.",[별책7] 사회과 교육과정.pdf,43,True
low,12,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 탐구; 자동 추정 대응,0,MAP-NEW-6사11-03,사회,5-6,,11,new_or_unmatched,0.0,,,,,6사11-03,"[6사11-03] 사례를 통해 무역의 의미를 이해하고, 국가 간 무역이 발생하는 이유를 탐구한다. (가) 성취기준 해설 •",[별책7] 사회과 교육과정.pdf,43,True
low,12,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 탐구; 자동 추정 대응,0,MAP-NEW-6사12-01,사회,5-6,,12,new_or_unmatched,0.0,,,,,6사12-01,[6사12-01] 세계의 인구 분포를 파악하고 여러 국가의 인구 특징을 탐구한다.,[별책7] 사회과 교육과정.pdf,44,True
low,12,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 관련 기출 1개; 자동 추정 대응,1,MAP-2수02-04-REMOVED,수학,1-2,02,,removed_or_unmatched,0.0,2수02-04,"[2수02-04]삼각형, 사각형, 원을 직관적으로 이해하고, 그 모양을 그릴 수 있다.",2015개정 교육과정 수학과 (PDF).pdf,14,,,,,True
low,12,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-2수03-12,수학,1-2,,03,new_or_unmatched,0.0,,,,,2수03-12,"[2수03-12] 생활 주변의 여러 가지 물건들의 길이를 어림해 보고 자로 측정하여 확인하는 활동과 주어진 길이에 해당하는 선분을 그려 보는 활동을 통해 길이에 대한 양감을 기르게 한다. (나) 성취기준 적용 시 고려 사항 • ‘도형과 측정’ 영역에서는 용어와 기호로 ‘삼각형, 사각형, 원, 꼭짓점, 변, 시, 분, 약, cm, m’를 다룬다.",[별책8] 수학과 교육과정.pdf,20,True
low,12,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-NEW-2수03-11,수학,1-2,,03,new_or_unmatched,0.0,,,,,2수03-11,"[2수03-11] 1m와 1cm의 관계를 이해하고, 길이를 ‘몇 m 몇 cm’와 ‘몇 cm’로 표현할 수 있다 .",[별책8] 수학과 교육과정.pdf,20,True
low,12,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-2수03-13,수학,1-2,,03,new_or_unmatched,0.0,,,,,2수03-13,[2수03-13] 실생활 문제 상황과 연결하여 길이의 덧셈과 뺄셈을 할 수 있다 .,[별책8] 수학과 교육과정.pdf,20,True
low,12,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-NEW-4수03-16,수학,3-4,,03,new_or_unmatched,0.0,,,,,4수03-16,"[4수03-16] 1cm와 1mm, 1km와 1m의 관계를 이해하고, 길이를 ‘몇 cm 몇 mm’와 ‘몇 mm’, ‘몇 km 몇 m’와 ‘몇 m’로 다양하게 표현할 수 있다. 순 들이",[별책8] 수학과 교육과정.pdf,27,True
low,12,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-NEW-4수03-18,수학,3-4,,03,new_or_unmatched,0.0,,,,,4수03-18,"[4수03-18] 1L와 1mL의 관계를 이해하고, 들이를 ‘몇 L 몇 mL’와 ‘몇 mL’로 표현할 수 있다 .",[별책8] 수학과 교육과정.pdf,27,True
low,12,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-4수03-19,수학,3-4,,03,new_or_unmatched,0.0,,,,,4수03-19,[4수03-19] 실생활 문제 상황과 연결하여 들이의 덧셈과 뺄셈을 할 수 있다 . 숝숦 무게,[별책8] 수학과 교육과정.pdf,27,True
low,12,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-4수03-20,수학,3-4,,03,new_or_unmatched,0.0,,,,,4수03-20,"[4수03-20] 실생활에서 무게를 나타낼 때 사용하는 단위 1g과 1kg을 알고, 이를 이용하여 무게를 측정하고 어림하며 수학의 유용성을 인식할 수 있다 .",[별책8] 수학과 교육과정.pdf,27,True
low,12,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-NEW-4수03-21,수학,3-4,,03,new_or_unmatched,0.0,,,,,4수03-21,"[4수03-21] 1kg과 1g의 관계를 이해하고, 무게를 ‘몇 kg 몇 g’과 ‘몇 g’으로 표현할 수 있다.",[별책8] 수학과 교육과정.pdf,27,True
low,12,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-4수03-22,수학,3-4,,03,new_or_unmatched,0.0,,,,,4수03-22,"[4수03-22] 실생활에서 무게를 나타낼 때 사용하는 단위 1t을 알고, 1t과 1kg의 관계를 이해한다.",[별책8] 수학과 교육과정.pdf,27,True
low,12,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-4수03-23,수학,3-4,,03,new_or_unmatched,0.0,,,,,4수03-23,[4수03-23] 실생활 문제 상황과 연결하여 무게의 덧셈과 뺄셈을 할 수 있다 . 숝숧 각도,[별책8] 수학과 교육과정.pdf,27,True
low,12,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 과정; 자동 추정 대응,0,MAP-NEW-4수03-25,수학,3-4,,03,new_or_unmatched,0.0,,,,,4수03-25,"[4수03-25] 여러 가지 방법으로 삼각형과 사각형의 내각의 크기의 합을 추론하고, 자신의 추론 과정을 설 명 할 수 있 다.",[별책8] 수학과 교육과정.pdf,27,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6수02-06-REMOVED,수학,5-6,02,,removed_or_unmatched,0.0,6수02-06,"[6수02-06]각기둥과 각뿔을 알고, 구성 요소와 성질을 이해한다.",2015개정 교육과정 수학과 (PDF).pdf,27,,,,,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6수02-07-REMOVED,수학,5-6,02,,removed_or_unmatched,0.0,6수02-07,[6수02-07]각기둥의 전개도를 그릴 수 있다. 원기둥과 원뿔,2015개정 교육과정 수학과 (PDF).pdf,27,,,,,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6수02-08-REMOVED,수학,5-6,02,,removed_or_unmatched,0.0,6수02-08,"[6수02-08]원기둥을 알고, 구성 요소, 성질, 전개도를 이해한다.",2015개정 교육과정 수학과 (PDF).pdf,27,,,,,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6수02-09-REMOVED,수학,5-6,02,,removed_or_unmatched,0.0,6수02-09,"[6수02-09]원뿔과 구를 알고, 구성 요소와 성질을 이해한다. 입체도형의 공간 감각",2015개정 교육과정 수학과 (PDF).pdf,27,,,,,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6수02-10-REMOVED,수학,5-6,02,,removed_or_unmatched,0.0,6수02-10,[6수02-10]쌓기나무로 만든 입체도형을 보고 사용된 쌓기나무의 개수를 구할 수 있다.,2015개정 교육과정 수학과 (PDF).pdf,27,,,,,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6수05-01-REMOVED,수학,5-6,05,,removed_or_unmatched,0.0,6수05-01,"[6수05-01]평균의 의미를 알고, 주어진 자료의 평균을 구할 수 있으며, 이를 활용할 수 있다. 자료의 정리",2015개정 교육과정 수학과 (PDF).pdf,31,,,,,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6수05-03-REMOVED,수학,5-6,05,,removed_or_unmatched,0.0,6수05-03,[6수05-03]주어진 자료를 띠그래프와 원그래프로 나타낼 수 있다.,2015개정 교육과정 수학과 (PDF).pdf,31,,,,,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6수05-04-REMOVED,수학,5-6,05,,removed_or_unmatched,0.0,6수05-04,"[6수05-04]자료를 수집, 분류, 정리하여 목적에 맞는 그래프로 나타내고, 그래프를 해석할 수 있다. 가능성",2015개정 교육과정 수학과 (PDF).pdf,31,,,,,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6수05-06-REMOVED,수학,5-6,05,,removed_or_unmatched,0.0,6수05-06,"[6수05-06]가능성을 수나 말로 나타낸 예를 찾아보고, 가능성을 비교할 수 있다.",2015개정 교육과정 수학과 (PDF).pdf,31,,,,,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6수03-15,수학,5-6,,03,new_or_unmatched,0.0,,,,,6수03-15,"[6수03-15] 여러 가지 원에서 (원주)÷(지름)의 값을 구하여 모든 원에서 원주율이 일정함 을 이해하게 하고, 원주율의 근삿값으로 3.14를 사용하게 한다. •",[별책8] 수학과 교육과정.pdf,35,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6수03-16,수학,5-6,,03,new_or_unmatched,0.0,,,,,6수03-16,"[6수03-16] 지름과 원주율을 이용하면 원주를 직접 측정하지 않고도 구할 수 있음을 알게 하고, 직사각형의 넓이를 구하는 방법을 이용하여 원의 넓이를 구하는 방법을 이해하게 한다. (나) 성취기준 적용 시 고려 사항 • ‘도형과 측정’ 영역에서는 용어와 기호로 ‘합동, 대칭, 대응점, 대응변, 대응각, 선대칭도형, 점대칭도형, 대칭축, 대칭의 중심, 직육면체, 정육면체, 면, 모서리, 밑면, 옆면, 겨냥도, 전 개도, 각기둥, 각뿔, 원기둥, 원뿔, 구, 모선, 가로, 세로, 밑변, 높이, 원주, 원주율, cm², m², km², cm³, m³’를 다룬다. 숙 다각형의 둘레와 넓이",[별책8] 수학과 교육과정.pdf,35,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6수03-12,수학,5-6,,03,new_or_unmatched,0.0,,,,,6수03-12,"[6수03-12] 넓이 단위 1cm², 1m², 1km²를 알며, 그 관계를 이해한다.",[별책8] 수학과 교육과정.pdf,35,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6수03-13,수학,5-6,,03,new_or_unmatched,0.0,,,,,6수03-13,"[6수03-13] 직사각형과 정사각형의 넓이를 구하는 방법을 이해하고, 이를 구할 수 있다 .",[별책8] 수학과 교육과정.pdf,35,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6수03-14,수학,5-6,,03,new_or_unmatched,0.0,,,,,6수03-14,"[6수03-14] 평행사변형, 삼각형, 사다리꼴, 마름모의 넓이를 구하는 방법을 다양하게 추론하고 , 이와 관련된 문제를 해결할 수 있다. 숚 원주율과 원의 넓이",[별책8] 수학과 교육과정.pdf,35,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6수03-17,수학,5-6,,03,new_or_unmatched,0.0,,,,,6수03-17,"[6수03-17] 직육면체와 정육면체의 겉넓이를 구하는 방법을 이해하고, 이를 구할 수 있다 .",[별책8] 수학과 교육과정.pdf,35,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6수03-18,수학,5-6,,03,new_or_unmatched,0.0,,,,,6수03-18,"[6수03-18] 부피 단위 1cm³, 1m³를 알며, 그 관계를 이해한다.",[별책8] 수학과 교육과정.pdf,35,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6수03-19,수학,5-6,,03,new_or_unmatched,0.0,,,,,6수03-19,"[6수03-19] 직육면체와 정육면체의 부피를 구하는 방법을 이해하고, 이를 구할 수 있다 .",[별책8] 수학과 교육과정.pdf,35,True
low,12,교과가중치 5; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6수04-06,수학,5-6,,04,new_or_unmatched,0.0,,,,,6수04-06,"[6수04-06] 자료를 이용하여 가능성을 예상하고, 가능성에 근거하여 적절한 판단을 내릴 수 있다. (가) 성취기준 해설 •",[별책8] 수학과 교육과정.pdf,37,True
low,12,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 실천, 생활, 건강; 자동 추정 대응",0,MAP-NEW-6실01-02,실과,5-6,,01,new_or_unmatched,0.0,,,,,6실01-02,"[6실01-02] 건강한 발달을 위한 자기 관리 방법을 탐색하고, 일상생활 속에서 올바른 생활습관과 태도를 갖도록 계획하여 실천한다.",[별책10] 실과(기술가정)정보과 교육과정.pdf,18,True
low,12,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 실천, 생활, 건강; 자동 추정 대응",0,MAP-NEW-6실01-03,실과,5-6,,01,new_or_unmatched,0.0,,,,,6실01-03,[6실01-03] 건강한 가정생활을 위해 가족원 모두에게 다양한 요구가 있음을 이해하여 서로에 대한 배려와 돌봄을 실천한다.,[별책10] 실과(기술가정)정보과 교육과정.pdf,18,True
low,12,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 과정, 실천, 생활; 자동 추정 대응",0,MAP-NEW-6실02-05,실과,5-6,,02,new_or_unmatched,0.0,,,,,6실02-05,[6실02-05] 음식의 조리과정을 체험하여 자기 간식이나 식사를 스스로 마련하는 식생활을 실천한다.,[별책10] 실과(기술가정)정보과 교육과정.pdf,19,True
low,12,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 과정, 실천, 생활; 자동 추정 대응",0,MAP-NEW-6실03-02,실과,5-6,,03,new_or_unmatched,0.0,,,,,6실03-02,"[6실03-02] 발명사고기법과 기술적 문제 해결 과정을 이해하고, 다양한 재료를 활용하여 생활 속 문제를 해결할 수 있는 창의적인 제품을 구상하고 만들어 봄으로써 실천적 태도를 갖는다.",[별책10] 실과(기술가정)정보과 교육과정.pdf,21,True
low,12,"교과가중치 4; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 실천, 생활; 자동 추정 대응",0,MAP-2바08-03-REMOVED,통합교과,1-2,08,,removed_or_unmatched,0.0,2바08-03,"[2바08-03] 겨울방학 생활 계획을 세워서 실천한다 . (가) 학습 요소 • 나눔과 봉사, 배려, 생명 존중, 방학 계획 (나) 교수･학습 방법 및 유의 사항 ① 어려운 이웃을 돌아보는 활동을 통해 사회는 함께 더불어 살아가는 곳이라는 점을 이해하고 공 감하는 데 중점을 둔다. 추운 겨울을 어렵게 지내는 이웃에게 직접 혹은 간접적으로 도움을 주는 방법을 모색하여 실천하도록 한다. ② 겨울나기에 대비하여 주변의 식물이 겨울을 무사히 날 수 있도록 잘 관리하고 보호하는 방법을 찾아 스스로 실천하도록 한다. ③ 겨울나기를 준비해야 하는 여러 가지 동물들을 알아보고 이들을 보호하려는 실천 의지를 기르게 한다. ④ 겨울방학과 새해에 하고 싶은 일을 스스로 계획하고 실천하도록 지도한다 . 또한 방학이 끝난 후 활동 결과에 대해 이야기를 나누고, 바람직한 활동 사례를 공유하거나 반성하는 시간을 갖 게 한다. 11","별책15_바른 생활, 슬기로운 생활, 즐거운 생활 교육과정(초등통합)(제2015-74호) (1).pdf",17,,,,,True
low,12,교과가중치 4; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 생활; 관련 기출 1개; 자동 추정 대응,1,MAP-2슬07-04-REMOVED,통합교과,1-2,07,,removed_or_unmatched,0.0,2슬07-04,"[2슬07-04] 다른 나라의 노래 , 춤, 놀이를 조사한다. (가) 학습 요소 • 우리나라의 상징과 문화, 남북한의 생활 모습, 다른 나라의 문화 24","별책15_바른 생활, 슬기로운 생활, 즐거운 생활 교육과정(초등통합)(제2015-74호) (1).pdf",30,,,,,True
